video,class,actual,prediction,confidence,above_threshold,result_type
Scenes 041-060__244F-1- mos_20230815211755975.mp4,Loki's dagger,0.0,0,0.0,False,TN
Scenes 041-060__244F-1- mos_20230815211755975.mp4,TVA Uniform,0.0,0,0.0,False,TN
Scenes 041-060__244F-1- mos_20230815211755975.mp4,Kid Loki Armor,0.0,0,0.0,False,TN
Scenes 041-060__244F-1- mos_20230815211755975.mp4,TVA Prisoner Uniform,0.0,0,0.0,False,TN
Scenes 041-060__244F-1- mos_20230815211755975.mp4,Loki's Variant uniform,0.0,0,0.0,False,TN
Scenes 041-060__244F-1- mos_20230815211755975.mp4,Sylvie's machete,0.0,0,0.0,False,TN
Scenes 041-060__244F-1- mos_20230815211755975.mp4,TVA Collar,0.0,1,0.6241316795349121,False,FP
Scenes 041-060__244F-1- mos_20230815211755975.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,False,TN
Scenes 041-060__244F-1- mos_20230815211755975.mp4,TemPad,1.0,1,0.9202010035514832,True,TP
Scenes 041-060__244F-1- mos_20230815211755975.mp4,Classic Loki Armor,0.0,0,0.0,False,TN
Scenes 001-020__112H-4- mos_20230728142940155.mp4,TVA Monitor,0.0,0,0.0,False,TN
Scenes 001-020__112H-4- mos_20230728142940155.mp4,Loki's Armor,0.0,0,0.0,False,TN
Scenes 001-020__112H-4- mos_20230728142940155.mp4,Aligator Loki Plushie,0.0,0,0.0,False,TN
Scenes 001-020__112H-4- mos_20230728142940155.mp4,Time Stick,0.0,1,0.6023643016815186,False,FP
Scenes 001-020__112H-4- mos_20230728142940155.mp4,TimeSpear,0.0,1,0.635515034198761,False,FP
Scenes 001-020__112H-4- mos_20230728142940155.mp4,Sylvie's Armor,0.0,0,0.0,False,TN
Scenes 001-020__112H-4- mos_20230728142940155.mp4,Boastful Loki Armor,0.0,1,0.5939975380897522,False,FP
Scenes 001-020__112H-4- mos_20230728142940155.mp4,Sylvie's horned headpiece,0.0,0,0.0,False,TN
Scenes 001-020__112H-4- mos_20230728142940155.mp4,Loki's dagger,0.0,1,0.5808035731315613,False,FP
Scenes 001-020__112H-4- mos_20230728142940155.mp4,TVA Uniform,0.0,0,0.0,False,TN
Scenes 001-020__112H-4- mos_20230728142940155.mp4,Kid Loki Armor,0.0,0,0.0,False,TN
Scenes 001-020__112H-4- mos_20230728142940155.mp4,TVA Prisoner Uniform,0.0,0,0.0,False,TN
Scenes 001-020__112H-4- mos_20230728142940155.mp4,Loki's Variant uniform,0.0,1,0.5805782079696655,False,FP
Scenes 001-020__112H-4- mos_20230728142940155.mp4,Sylvie's machete,0.0,0,0.0,False,TN
Scenes 001-020__112H-4- mos_20230728142940155.mp4,TVA Collar,0.0,1,0.5955542922019958,False,FP
Scenes 001-020__112H-4- mos_20230728142940155.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,False,TN
Scenes 001-020__112H-4- mos_20230728142940155.mp4,TemPad,0.0,0,0.0,False,TN
Scenes 001-020__112H-4- mos_20230728142940155.mp4,Classic Loki Armor,0.0,0,0.0,False,TN
Scenes 061-080__163A-1- mos_20230815180055695.mp4,TVA Monitor,0.0,0,0.0,False,TN
Scenes 061-080__163A-1- mos_20230815180055695.mp4,Loki's Armor,0.0,0,0.0,False,TN
Scenes 061-080__163A-1- mos_20230815180055695.mp4,Aligator Loki Plushie,0.0,1,0.6619781255722046,False,FP
Scenes 061-080__163A-1- mos_20230815180055695.mp4,Time Stick,0.0,0,0.0,False,TN
Scenes 061-080__163A-1- mos_20230815180055695.mp4,TimeSpear,0.0,0,0.0,False,TN
Scenes 061-080__163A-1- mos_20230815180055695.mp4,Sylvie's Armor,0.0,0,0.0,False,TN
Scenes 061-080__163A-1- mos_20230815180055695.mp4,Boastful Loki Armor,0.0,0,0.0,False,TN
Scenes 061-080__163A-1- mos_20230815180055695.mp4,Sylvie's horned headpiece,0.0,0,0.0,False,TN
Scenes 061-080__163A-1- mos_20230815180055695.mp4,Loki's dagger,0.0,0,0.0,False,TN
Scenes 061-080__163A-1- mos_20230815180055695.mp4,TVA Uniform,0.0,0,0.0,False,TN
Scenes 061-080__163A-1- mos_20230815180055695.mp4,Kid Loki Armor,0.0,0,0.0,False,TN
Scenes 061-080__163A-1- mos_20230815180055695.mp4,TVA Prisoner Uniform,1.0,1,0.6960979104042053,False,TP
Scenes 061-080__163A-1- mos_20230815180055695.mp4,Loki's Variant uniform,0.0,1,0.6601271033287048,False,FP
Scenes 061-080__163A-1- mos_20230815180055695.mp4,Sylvie's machete,0.0,1,0.6437058448791504,False,FP
Scenes 061-080__163A-1- mos_20230815180055695.mp4,TVA Collar,0.0,0,0.0,False,TN
Scenes 061-080__163A-1- mos_20230815180055695.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,False,TN
Scenes 061-080__163A-1- mos_20230815180055695.mp4,TemPad,0.0,1,0.6573895215988159,False,FP
Scenes 061-080__163A-1- mos_20230815180055695.mp4,Classic Loki Armor,0.0,0,0.0,False,TN
Scenes 021-040__323A-1_20230816000111901.mp4,TVA Monitor,0.0,0,0.0,False,TN
Scenes 021-040__323A-1_20230816000111901.mp4,Loki's Armor,0.0,0,0.0,False,TN
Scenes 021-040__323A-1_20230816000111901.mp4,Aligator Loki Plushie,0.0,0,0.0,False,TN
Scenes 021-040__323A-1_20230816000111901.mp4,Time Stick,0.0,1,0.582249104976654,False,FP
Scenes 021-040__323A-1_20230816000111901.mp4,TimeSpear,0.0,0,0.0,False,TN
Scenes 021-040__323A-1_20230816000111901.mp4,Sylvie's Armor,1.0,0,0.0,False,FN
Scenes 021-040__323A-1_20230816000111901.mp4,Boastful Loki Armor,0.0,0,0.0,False,TN
Scenes 021-040__323A-1_20230816000111901.mp4,Sylvie's horned headpiece,0.0,0,0.0,False,TN
Scenes 021-040__323A-1_20230816000111901.mp4,Loki's dagger,0.0,0,0.0,False,TN
Scenes 021-040__323A-1_20230816000111901.mp4,TVA Uniform,0.0,0,0.0,False,TN
Scenes 021-040__323A-1_20230816000111901.mp4,Kid Loki Armor,0.0,0,0.0,False,TN
Scenes 021-040__323A-1_20230816000111901.mp4,TVA Prisoner Uniform,0.0,0,0.0,False,TN
Scenes 021-040__323A-1_20230816000111901.mp4,Loki's Variant uniform,0.0,0,0.0,False,TN
Scenes 021-040__323A-1_20230816000111901.mp4,Sylvie's machete,0.0,1,0.7699591517448425,False,FP
Scenes 021-040__323A-1_20230816000111901.mp4,TVA Collar,0.0,0,0.0,False,TN
Scenes 021-040__323A-1_20230816000111901.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,False,TN
Scenes 021-040__323A-1_20230816000111901.mp4,TemPad,0.0,0,0.0,False,TN
Scenes 021-040__323A-1_20230816000111901.mp4,Classic Loki Armor,0.0,0,0.0,False,TN
Scenes 001-020__110D-1- mos_20230728125258979.mp4,TVA Monitor,0.0,0,0.0,False,TN
Scenes 001-020__110D-1- mos_20230728125258979.mp4,Loki's Armor,0.0,0,0.0,False,TN
Scenes 001-020__110D-1- mos_20230728125258979.mp4,Aligator Loki Plushie,0.0,0,0.0,False,TN
Scenes 001-020__110D-1- mos_20230728125258979.mp4,Time Stick,0.0,0,0.0,False,TN
Scenes 001-020__110D-1- mos_20230728125258979.mp4,TimeSpear,0.0,0,0.0,False,TN
Scenes 001-020__110D-1- mos_20230728125258979.mp4,Sylvie's Armor,0.0,0,0.0,False,TN
Scenes 001-020__110D-1- mos_20230728125258979.mp4,Boastful Loki Armor,0.0,0,0.0,False,TN
Scenes 001-020__110D-1- mos_20230728125258979.mp4,Sylvie's horned headpiece,0.0,0,0.0,False,TN
Scenes 001-020__110D-1- mos_20230728125258979.mp4,Loki's dagger,0.0,0,0.0,False,TN
Scenes 001-020__110D-1- mos_20230728125258979.mp4,TVA Uniform,0.0,0,0.0,False,TN
Scenes 001-020__110D-1- mos_20230728125258979.mp4,Kid Loki Armor,0.0,0,0.0,False,TN
Scenes 001-020__110D-1- mos_20230728125258979.mp4,TVA Prisoner Uniform,0.0,0,0.0,False,TN
Scenes 001-020__110D-1- mos_20230728125258979.mp4,Loki's Variant uniform,0.0,0,0.0,False,TN
Scenes 001-020__110D-1- mos_20230728125258979.mp4,Sylvie's machete,0.0,0,0.0,False,TN
Scenes 001-020__110D-1- mos_20230728125258979.mp4,TVA Collar,0.0,0,0.0,False,TN
Scenes 001-020__110D-1- mos_20230728125258979.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,False,TN
Scenes 001-020__110D-1- mos_20230728125258979.mp4,TemPad,0.0,1,0.5460476875305176,False,FP
Scenes 001-020__110D-1- mos_20230728125258979.mp4,Classic Loki Armor,0.0,0,0.0,False,TN
Scenes 001-020__207A-1-_20230815182030372.mp4,TVA Monitor,0.0,0,0.0,False,TN
Scenes 001-020__207A-1-_20230815182030372.mp4,Loki's Armor,0.0,1,0.6835479736328125,False,FP
Scenes 001-020__207A-1-_20230815182030372.mp4,Aligator Loki Plushie,0.0,1,0.6754074096679688,False,FP
Scenes 001-020__207A-1-_20230815182030372.mp4,Time Stick,1.0,1,0.7514880895614624,False,TP
Scenes 001-020__207A-1-_20230815182030372.mp4,TimeSpear,0.0,1,0.6900440454483032,False,FP
Scenes 001-020__207A-1-_20230815182030372.mp4,Sylvie's Armor,0.0,1,0.6541271805763245,False,FP
Scenes 001-020__207A-1-_20230815182030372.mp4,Boastful Loki Armor,0.0,1,0.6906816363334656,False,FP
Scenes 001-020__207A-1-_20230815182030372.mp4,Sylvie's horned headpiece,0.0,1,0.7148331999778748,False,FP
Scenes 001-020__207A-1-_20230815182030372.mp4,Loki's dagger,0.0,1,0.6725655198097229,False,FP
Scenes 001-020__207A-1-_20230815182030372.mp4,TVA Uniform,1.0,1,0.8249495029449463,True,TP
Scenes 001-020__207A-1-_20230815182030372.mp4,Kid Loki Armor,0.0,1,0.7325071692466736,False,FP
Scenes 001-020__207A-1-_20230815182030372.mp4,TVA Prisoner Uniform,0.0,1,0.8417226672172546,True,FP
Scenes 001-020__207A-1-_20230815182030372.mp4,Loki's Variant uniform,1.0,1,0.7949174046516418,False,TP
Scenes 001-020__207A-1-_20230815182030372.mp4,Sylvie's machete,0.0,1,0.7467290759086609,False,FP
Scenes 001-020__207A-1-_20230815182030372.mp4,TVA Collar,0.0,1,0.7472151517868042,False,FP
Scenes 001-020__207A-1-_20230815182030372.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,False,TN
Scenes 001-020__207A-1-_20230815182030372.mp4,TemPad,1.0,1,0.8912755846977234,True,TP
Scenes 001-020__207A-1-_20230815182030372.mp4,Classic Loki Armor,0.0,0,0.0,False,TN
Scenes 021-040__321-11d only_20230815235100054.mp4,TVA Monitor,0.0,0,0.0,False,TN
Scenes 021-040__321-11d only_20230815235100054.mp4,Loki's Armor,0.0,0,0.0,False,TN
Scenes 021-040__321-11d only_20230815235100054.mp4,Aligator Loki Plushie,0.0,1,0.7474466562271118,False,FP
Scenes 021-040__321-11d only_20230815235100054.mp4,Time Stick,0.0,1,0.6367819905281067,False,FP
Scenes 021-040__321-11d only_20230815235100054.mp4,TimeSpear,0.0,0,0.0,False,TN
Scenes 021-040__321-11d only_20230815235100054.mp4,Sylvie's Armor,1.0,1,0.614692747592926,False,TP
Scenes 021-040__321-11d only_20230815235100054.mp4,Boastful Loki Armor,0.0,1,0.5871585011482239,False,FP
Scenes 021-040__321-11d only_20230815235100054.mp4,Sylvie's horned headpiece,0.0,0,0.0,False,TN
Scenes 021-040__321-11d only_20230815235100054.mp4,Loki's dagger,0.0,0,0.0,False,TN
Scenes 021-040__321-11d only_20230815235100054.mp4,TVA Uniform,0.0,0,0.0,False,TN
Scenes 021-040__321-11d only_20230815235100054.mp4,Kid Loki Armor,0.0,0,0.0,False,TN
Scenes 021-040__321-11d only_20230815235100054.mp4,TVA Prisoner Uniform,0.0,1,0.6719223856925964,False,FP
Scenes 021-040__321-11d only_20230815235100054.mp4,Loki's Variant uniform,0.0,0,0.0,False,TN
Scenes 021-040__321-11d only_20230815235100054.mp4,Sylvie's machete,1.0,1,0.6662631034851074,False,TP
Scenes 021-040__321-11d only_20230815235100054.mp4,TVA Collar,0.0,1,0.6722195744514465,False,FP
Scenes 021-040__321-11d only_20230815235100054.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,False,TN
Scenes 021-040__321-11d only_20230815235100054.mp4,TemPad,0.0,0,0.0,False,TN
Scenes 021-040__321-11d only_20230815235100054.mp4,Classic Loki Armor,0.0,1,0.49678465723991394,False,FP
Scenes 041-060__156F-1-_20230815175731629.mp4,TVA Monitor,0.0,0,0.0,False,TN
Scenes 041-060__156F-1-_20230815175731629.mp4,Loki's Armor,0.0,1,0.6488563418388367,False,FP
Scenes 041-060__156F-1-_20230815175731629.mp4,Aligator Loki Plushie,0.0,0,0.0,False,TN
Scenes 041-060__156F-1-_20230815175731629.mp4,Time Stick,0.0,0,0.0,False,TN
Scenes 041-060__156F-1-_20230815175731629.mp4,TimeSpear,0.0,0,0.0,False,TN
Scenes 041-060__156F-1-_20230815175731629.mp4,Sylvie's Armor,0.0,0,0.0,False,TN
Scenes 041-060__156F-1-_20230815175731629.mp4,Boastful Loki Armor,0.0,0,0.0,False,TN
Scenes 041-060__156F-1-_20230815175731629.mp4,Sylvie's horned headpiece,0.0,1,0.6314010620117188,False,FP
Scenes 041-060__156F-1-_20230815175731629.mp4,Loki's dagger,0.0,0,0.0,False,TN
Scenes 041-060__156F-1-_20230815175731629.mp4,TVA Uniform,0.0,0,0.0,False,TN
Scenes 041-060__156F-1-_20230815175731629.mp4,Kid Loki Armor,0.0,0,0.0,False,TN
Scenes 041-060__156F-1-_20230815175731629.mp4,TVA Prisoner Uniform,0.0,0,0.0,False,TN
Scenes 041-060__156F-1-_20230815175731629.mp4,Loki's Variant uniform,0.0,1,0.7213761210441589,False,FP
Scenes 041-060__156F-1-_20230815175731629.mp4,Sylvie's machete,0.0,0,0.0,False,TN
Scenes 041-060__156F-1-_20230815175731629.mp4,TVA Collar,0.0,1,0.7064282894134521,False,FP
Scenes 041-060__156F-1-_20230815175731629.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,False,TN
Scenes 041-060__156F-1-_20230815175731629.mp4,TemPad,0.0,1,0.8150612115859985,True,FP
Scenes 041-060__156F-1-_20230815175731629.mp4,Classic Loki Armor,0.0,0,0.0,False,TN
Scenes 001-020__314-3_20230815232058756.mp4,TVA Monitor,0.0,0,0.0,False,TN
Scenes 001-020__314-3_20230815232058756.mp4,Loki's Armor,0.0,0,0.0,False,TN
Scenes 001-020__314-3_20230815232058756.mp4,Aligator Loki Plushie,0.0,1,0.7742498517036438,False,FP
Scenes 001-020__314-3_20230815232058756.mp4,Time Stick,0.0,0,0.0,False,TN
Scenes 001-020__314-3_20230815232058756.mp4,TimeSpear,0.0,0,0.0,False,TN
Scenes 001-020__314-3_20230815232058756.mp4,Sylvie's Armor,1.0,1,0.7341793775558472,False,TP
Scenes 001-020__314-3_20230815232058756.mp4,Boastful Loki Armor,0.0,1,0.6911581158638,False,FP
Scenes 001-020__314-3_20230815232058756.mp4,Sylvie's horned headpiece,0.0,1,0.6674278974533081,False,FP
Scenes 001-020__314-3_20230815232058756.mp4,Loki's dagger,0.0,0,0.0,False,TN
Scenes 001-020__314-3_20230815232058756.mp4,TVA Uniform,0.0,0,0.0,False,TN
Scenes 001-020__314-3_20230815232058756.mp4,Kid Loki Armor,0.0,1,0.7096378207206726,False,FP
Scenes 001-020__314-3_20230815232058756.mp4,TVA Prisoner Uniform,0.0,1,0.7385289669036865,False,FP
Scenes 001-020__314-3_20230815232058756.mp4,Loki's Variant uniform,0.0,0,0.0,False,TN
Scenes 001-020__314-3_20230815232058756.mp4,Sylvie's machete,0.0,1,0.8029817342758179,True,FP
Scenes 001-020__314-3_20230815232058756.mp4,TVA Collar,0.0,1,0.6275675296783447,False,FP
Scenes 001-020__314-3_20230815232058756.mp4,Ravonna Renslayer's Uniform,0.0,1,0.6411818265914917,False,FP
Scenes 001-020__314-3_20230815232058756.mp4,TemPad,0.0,0,0.0,False,TN
Scenes 001-020__314-3_20230815232058756.mp4,Classic Loki Armor,0.0,1,0.6379228830337524,False,FP
Scenes 021-040__239A-1-_20230815192921019.mp4,TVA Monitor,0.0,0,0.0,False,TN
Scenes 021-040__239A-1-_20230815192921019.mp4,Loki's Armor,0.0,0,0.0,False,TN
Scenes 021-040__239A-1-_20230815192921019.mp4,Aligator Loki Plushie,0.0,0,0.0,False,TN
Scenes 021-040__239A-1-_20230815192921019.mp4,Time Stick,0.0,1,0.7689504623413086,False,FP
Scenes 021-040__239A-1-_20230815192921019.mp4,TimeSpear,0.0,1,0.5690394043922424,False,FP
Scenes 021-040__239A-1-_20230815192921019.mp4,Sylvie's Armor,0.0,0,0.0,False,TN
Scenes 021-040__239A-1-_20230815192921019.mp4,Boastful Loki Armor,0.0,0,0.0,False,TN
Scenes 021-040__239A-1-_20230815192921019.mp4,Sylvie's horned headpiece,0.0,0,0.0,False,TN
Scenes 021-040__239A-1-_20230815192921019.mp4,Loki's dagger,0.0,1,0.6364263296127319,False,FP
Scenes 021-040__239A-1-_20230815192921019.mp4,TVA Uniform,0.0,0,0.0,False,TN
Scenes 021-040__239A-1-_20230815192921019.mp4,Kid Loki Armor,0.0,0,0.0,False,TN
Scenes 021-040__239A-1-_20230815192921019.mp4,TVA Prisoner Uniform,0.0,0,0.0,False,TN
Scenes 021-040__239A-1-_20230815192921019.mp4,Loki's Variant uniform,1.0,1,0.7478165030479431,False,TP
Scenes 021-040__239A-1-_20230815192921019.mp4,Sylvie's machete,0.0,0,0.0,False,TN
Scenes 021-040__239A-1-_20230815192921019.mp4,TVA Collar,0.0,1,0.7354040741920471,False,FP
Scenes 021-040__239A-1-_20230815192921019.mp4,Ravonna Renslayer's Uniform,0.0,1,0.6680136322975159,False,FP
Scenes 021-040__239A-1-_20230815192921019.mp4,TemPad,0.0,1,0.6131495237350464,False,FP
Scenes 021-040__239A-1-_20230815192921019.mp4,Classic Loki Armor,0.0,0,0.0,False,TN
Scenes 061-080__265N-1_20230815220141511.mp4,TVA Monitor,0.0,0,0.0,False,TN
Scenes 061-080__265N-1_20230815220141511.mp4,Loki's Armor,0.0,1,0.6856158971786499,False,FP
Scenes 061-080__265N-1_20230815220141511.mp4,Aligator Loki Plushie,0.0,0,0.0,False,TN
Scenes 061-080__265N-1_20230815220141511.mp4,Time Stick,1.0,1,0.8941289186477661,True,TP
Scenes 061-080__265N-1_20230815220141511.mp4,TimeSpear,0.0,1,0.7996848821640015,False,FP
Scenes 061-080__265N-1_20230815220141511.mp4,Sylvie's Armor,0.0,0,0.0,False,TN
Scenes 061-080__265N-1_20230815220141511.mp4,Boastful Loki Armor,0.0,0,0.0,False,TN
Scenes 061-080__265N-1_20230815220141511.mp4,Sylvie's horned headpiece,0.0,0,0.0,False,TN
Scenes 061-080__265N-1_20230815220141511.mp4,Loki's dagger,0.0,0,0.0,False,TN
Scenes 061-080__265N-1_20230815220141511.mp4,TVA Uniform,0.0,0,0.0,False,TN
Scenes 061-080__265N-1_20230815220141511.mp4,Kid Loki Armor,0.0,0,0.0,False,TN
Scenes 061-080__265N-1_20230815220141511.mp4,TVA Prisoner Uniform,0.0,0,0.0,False,TN
Scenes 061-080__265N-1_20230815220141511.mp4,Loki's Variant uniform,0.0,1,0.7304467558860779,False,FP
Scenes 061-080__265N-1_20230815220141511.mp4,Sylvie's machete,0.0,1,0.6909348964691162,False,FP
Scenes 061-080__265N-1_20230815220141511.mp4,TVA Collar,0.0,0,0.0,False,TN
Scenes 061-080__265N-1_20230815220141511.mp4,Ravonna Renslayer's Uniform,1.0,1,0.9613873958587646,True,TP
Scenes 061-080__265N-1_20230815220141511.mp4,TemPad,0.0,0,0.0,False,TN
Scenes 061-080__265N-1_20230815220141511.mp4,Classic Loki Armor,0.0,0,0.0,False,TN
Scenes 061-080__265G-3-_20230815215442372.mp4,TVA Monitor,0.0,0,0.0,False,TN
Scenes 061-080__265G-3-_20230815215442372.mp4,Loki's Armor,0.0,1,0.5941656827926636,False,FP
Scenes 061-080__265G-3-_20230815215442372.mp4,Aligator Loki Plushie,0.0,0,0.0,False,TN
Scenes 061-080__265G-3-_20230815215442372.mp4,Time Stick,0.0,1,0.6909698843955994,False,FP
Scenes 061-080__265G-3-_20230815215442372.mp4,TimeSpear,0.0,1,0.7908132672309875,False,FP
Scenes 061-080__265G-3-_20230815215442372.mp4,Sylvie's Armor,0.0,1,0.8327657580375671,True,FP
Scenes 061-080__265G-3-_20230815215442372.mp4,Boastful Loki Armor,0.0,0,0.0,False,TN
Scenes 061-080__265G-3-_20230815215442372.mp4,Sylvie's horned headpiece,1.0,1,0.8558775186538696,True,TP
Scenes 061-080__265G-3-_20230815215442372.mp4,Loki's dagger,1.0,1,0.9443021416664124,True,TP
Scenes 061-080__265G-3-_20230815215442372.mp4,TVA Uniform,0.0,0,0.0,False,TN
Scenes 061-080__265G-3-_20230815215442372.mp4,Kid Loki Armor,0.0,0,0.0,False,TN
Scenes 061-080__265G-3-_20230815215442372.mp4,TVA Prisoner Uniform,0.0,0,0.0,False,TN
Scenes 061-080__265G-3-_20230815215442372.mp4,Loki's Variant uniform,1.0,1,0.9243178367614746,True,TP
Scenes 061-080__265G-3-_20230815215442372.mp4,Sylvie's machete,1.0,1,0.753694474697113,False,TP
Scenes 061-080__265G-3-_20230815215442372.mp4,TVA Collar,0.0,1,0.7039703726768494,False,FP
Scenes 061-080__265G-3-_20230815215442372.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,False,TN
Scenes 061-080__265G-3-_20230815215442372.mp4,TemPad,1.0,1,0.8516714572906494,True,TP
Scenes 061-080__265G-3-_20230815215442372.mp4,Classic Loki Armor,0.0,0,0.0,False,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,TVA Monitor,0.0,0,0.0,False,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Loki's Armor,0.0,0,0.0,False,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Aligator Loki Plushie,0.0,0,0.0,False,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Time Stick,0.0,0,0.0,False,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,TimeSpear,0.0,1,0.7472632527351379,False,FP
Scenes 001-020__302A-FS1_20230815200137702.mp4,Sylvie's Armor,0.0,0,0.0,False,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Boastful Loki Armor,0.0,0,0.0,False,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Sylvie's horned headpiece,0.0,0,0.0,False,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Loki's dagger,0.0,0,0.0,False,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,TVA Uniform,0.0,0,0.0,False,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Kid Loki Armor,0.0,0,0.0,False,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,TVA Prisoner Uniform,0.0,0,0.0,False,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Loki's Variant uniform,0.0,0,0.0,False,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Sylvie's machete,0.0,0,0.0,False,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,TVA Collar,0.0,0,0.0,False,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,False,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,TemPad,0.0,0,0.0,False,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Classic Loki Armor,0.0,0,0.0,False,TN
Scenes 001-020__114H-2- mos_20230815163819362.mp4,TVA Monitor,0.0,0,0.0,False,TN
Scenes 001-020__114H-2- mos_20230815163819362.mp4,Loki's Armor,0.0,0,0.0,False,TN
Scenes 001-020__114H-2- mos_20230815163819362.mp4,Aligator Loki Plushie,0.0,0,0.0,False,TN
Scenes 001-020__114H-2- mos_20230815163819362.mp4,Time Stick,0.0,1,0.6046779751777649,False,FP
Scenes 001-020__114H-2- mos_20230815163819362.mp4,TimeSpear,0.0,0,0.0,False,TN
Scenes 001-020__114H-2- mos_20230815163819362.mp4,Sylvie's Armor,0.0,0,0.0,False,TN
Scenes 001-020__114H-2- mos_20230815163819362.mp4,Boastful Loki Armor,0.0,0,0.0,False,TN
Scenes 001-020__114H-2- mos_20230815163819362.mp4,Sylvie's horned headpiece,0.0,0,0.0,False,TN
Scenes 001-020__114H-2- mos_20230815163819362.mp4,Loki's dagger,0.0,0,0.0,False,TN
Scenes 001-020__114H-2- mos_20230815163819362.mp4,TVA Uniform,0.0,0,0.0,False,TN
Scenes 001-020__114H-2- mos_20230815163819362.mp4,Kid Loki Armor,0.0,0,0.0,False,TN
Scenes 001-020__114H-2- mos_20230815163819362.mp4,TVA Prisoner Uniform,0.0,0,0.0,False,TN
Scenes 001-020__114H-2- mos_20230815163819362.mp4,Loki's Variant uniform,0.0,1,0.7340779304504395,False,FP
Scenes 001-020__114H-2- mos_20230815163819362.mp4,Sylvie's machete,0.0,1,0.6942286491394043,False,FP
Scenes 001-020__114H-2- mos_20230815163819362.mp4,TVA Collar,0.0,0,0.0,False,TN
Scenes 001-020__114H-2- mos_20230815163819362.mp4,Ravonna Renslayer's Uniform,0.0,1,0.5773611068725586,False,FP
Scenes 001-020__114H-2- mos_20230815163819362.mp4,TemPad,0.0,0,0.0,False,TN
Scenes 001-020__114H-2- mos_20230815163819362.mp4,Classic Loki Armor,0.0,0,0.0,False,TN
Scenes 001-020__507-1ng_20230816050923979.mp4,TVA Monitor,0.0,0,0.0,False,TN
Scenes 001-020__507-1ng_20230816050923979.mp4,Loki's Armor,0.0,0,0.0,False,TN
Scenes 001-020__507-1ng_20230816050923979.mp4,Aligator Loki Plushie,0.0,1,0.5676002502441406,False,FP
Scenes 001-020__507-1ng_20230816050923979.mp4,Time Stick,0.0,1,0.5252269506454468,False,FP
Scenes 001-020__507-1ng_20230816050923979.mp4,TimeSpear,0.0,0,0.0,False,TN
Scenes 001-020__507-1ng_20230816050923979.mp4,Sylvie's Armor,0.0,0,0.0,False,TN
Scenes 001-020__507-1ng_20230816050923979.mp4,Boastful Loki Armor,1.0,1,0.7628285884857178,False,TP
Scenes 001-020__507-1ng_20230816050923979.mp4,Sylvie's horned headpiece,0.0,1,0.6354568600654602,False,FP
Scenes 001-020__507-1ng_20230816050923979.mp4,Loki's dagger,0.0,0,0.0,False,TN
Scenes 001-020__507-1ng_20230816050923979.mp4,TVA Uniform,0.0,0,0.0,False,TN
Scenes 001-020__507-1ng_20230816050923979.mp4,Kid Loki Armor,1.0,1,0.6174317598342896,False,TP
Scenes 001-020__507-1ng_20230816050923979.mp4,TVA Prisoner Uniform,0.0,0,0.0,False,TN
Scenes 001-020__507-1ng_20230816050923979.mp4,Loki's Variant uniform,0.0,0,0.0,False,TN
Scenes 001-020__507-1ng_20230816050923979.mp4,Sylvie's machete,0.0,0,0.0,False,TN
Scenes 001-020__507-1ng_20230816050923979.mp4,TVA Collar,0.0,0,0.0,False,TN
Scenes 001-020__507-1ng_20230816050923979.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,False,TN
Scenes 001-020__507-1ng_20230816050923979.mp4,TemPad,0.0,1,0.698205828666687,False,FP
Scenes 001-020__507-1ng_20230816050923979.mp4,Classic Loki Armor,1.0,0,0.0,False,FN
Scenes 001-020__201E-2-_20230728112604212.mp4,TVA Monitor,0.0,0,0.0,False,TN
Scenes 001-020__201E-2-_20230728112604212.mp4,Loki's Armor,0.0,1,0.6063755750656128,False,FP
Scenes 001-020__201E-2-_20230728112604212.mp4,Aligator Loki Plushie,0.0,0,0.0,False,TN
