video,frame,owl_label,embedding_shape,embedding_norm
Scenes 061-080__165A-1-_20230815180241405.mp4,84,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,62,Horned helmet,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,46,Dark coat,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,49,Dark coat,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,133,Horned helmet,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,62,Dark coat,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,77,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,38,Horned helmet,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,41,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,34,Beige collared shirt,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,16,Horned helmet,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,139,Desk lamp,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,116,Horned helmet,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,152,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,37,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,151,Cane,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,51,Horned helmet,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,15,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,62,Machete,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,64,Desk lamp,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,90,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,110,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,104,Machete,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,94,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,28,Cane,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,137,Desk lamp,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,80,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,85,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,49,Desk lamp,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,44,Horned helmet,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,91,Beige collared shirt,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,53,Dark coat,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,21,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,25,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,31,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,92,Beige collared shirt,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,47,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,73,Desk lamp,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,115,Dark coat,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,54,Horned helmet,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,86,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,82,Brown jacket,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,130,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,150,Cane,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,97,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,72,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,153,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,91,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,16,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,124,Horned helmet,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,7,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,36,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,135,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,83,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,51,Desk lamp,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,132,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,93,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,110,Machete,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,122,Cane,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,142,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,109,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,135,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,143,Beige collared shirt,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,72,Horned helmet,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,33,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,80,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,106,Beige collared shirt,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,147,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,139,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,100,Brown jacket,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,63,Machete,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,109,Horned helmet,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,78,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,23,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,49,Horned helmet,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,67,Desk lamp,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,70,Horned helmet,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,86,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,10,Horned helmet,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,47,Horned helmet,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,84,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,130,Horned helmet,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,141,Brown jacket,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,83,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,118,Dark coat,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,29,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,151,Brown jacket,"(2048,)",1.0000001192092896
Scenes 061-080__165A-1-_20230815180241405.mp4,133,Beige collared shirt,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,120,Desk lamp,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,58,Dark coat,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,150,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,65,Horned helmet,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,128,Desk lamp,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,64,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,50,Cane,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,76,Horned helmet,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,12,Dark coat,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,127,Cane,"(2048,)",0.9999998807907104
Scenes 061-080__165A-1-_20230815180241405.mp4,19,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,56,Dark coat,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,30,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,132,Dark coat,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,13,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,90,Brown jacket,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,126,Horned helmet,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,10,Dark coat,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,45,Dark coat,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,69,Brown jacket,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,152,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,38,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,21,Horned helmet,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,24,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,63,Dark coat,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,85,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,133,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,129,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,79,Beige collared shirt,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,41,Horned helmet,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,73,Horned helmet,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,28,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,81,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,137,Horned helmet,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,119,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,1,Machete,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,13,Dark coat,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,139,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,149,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,147,Horned helmet,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,129,Dark coat,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,120,Dark coat,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,74,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,108,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,130,Machete,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,44,Dark coat,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,18,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,149,Beige collared shirt,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,26,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,115,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,146,Horned helmet,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,144,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,32,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,107,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,60,Machete,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,37,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,81,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,75,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,105,Horned helmet,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,129,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,154,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,14,Brown jacket,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,86,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,56,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,117,Beige collared shirt,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,139,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,153,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,121,Desk lamp,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,18,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,152,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,67,Dark coat,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,94,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,106,Machete,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,103,Machete,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,75,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,67,Beige collared shirt,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,31,Brown jacket,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,63,Horned helmet,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,112,Horned helmet,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,22,Brown jacket,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,134,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,15,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,88,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,110,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,30,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,122,Desk lamp,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,137,Cane,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,60,Dark coat,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,23,Beige collared shirt,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,117,Horned helmet,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,26,Beige collared shirt,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,150,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,20,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,115,Horned helmet,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,131,Dark coat,"(2048,)",1.0000001192092896
Scenes 061-080__165A-1-_20230815180241405.mp4,86,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,140,Cane,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,73,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,145,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,132,Beige collared shirt,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,148,Beige collared shirt,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,128,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,81,Brown jacket,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,136,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,26,Brown jacket,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,145,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,42,Horned helmet,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,18,Horned helmet,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,68,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,43,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,78,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,75,Cane,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,134,Horned helmet,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,42,Cane,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,32,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,136,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,134,Brown jacket,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,52,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,76,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,101,Machete,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,28,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,91,Brown jacket,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,11,Cane,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,23,Horned helmet,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,155,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,23,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,106,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,74,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,90,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,139,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,77,Brown jacket,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,139,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,129,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,60,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,65,Dark coat,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,122,Dark coat,"(2048,)",0.9999998807907104
Scenes 061-080__165A-1-_20230815180241405.mp4,22,Beige collared shirt,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,25,Beige collared shirt,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,135,Beige collared shirt,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,135,Dark coat,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,111,Machete,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,147,Brown jacket,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,140,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,138,Beige collared shirt,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,136,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,111,Horned helmet,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,70,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,58,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,135,Horned helmet,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,18,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,50,Desk lamp,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,33,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,143,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,43,Dark coat,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,55,Cane,"(2048,)",1.0000001192092896
Scenes 061-080__165A-1-_20230815180241405.mp4,139,Horned helmet,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,15,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,144,Horned helmet,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,51,Desk lamp,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,149,Cane,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,12,Horned helmet,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,35,Beige collared shirt,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,113,Brown jacket,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,99,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,87,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,8,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,65,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,93,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,136,Beige collared shirt,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,19,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,50,Dark coat,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,89,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,85,Brown jacket,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,144,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,95,Brown jacket,"(2048,)",0.9999998807907104
Scenes 061-080__165A-1-_20230815180241405.mp4,64,Dark coat,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,128,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,40,Horned helmet,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,149,Beige collared shirt,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,140,Horned helmet,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,154,Beige collared shirt,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,85,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,104,Horned helmet,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,147,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,27,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,66,Horned helmet,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,87,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,131,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,29,Beige collared shirt,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,117,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,21,Brown jacket,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,6,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,19,Horned helmet,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,116,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,24,Brown jacket,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,121,Cane,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,65,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,47,Dark coat,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,117,Dark coat,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,114,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,136,Horned helmet,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,148,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,142,Horned helmet,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,68,Horned helmet,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,132,Horned helmet,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,68,Cane,"(2048,)",0.9999999403953552
Scenes 061-080__165A-1-_20230815180241405.mp4,105,Beige collared shirt,"(2048,)",1.0
Scenes 061-080__165A-1-_20230815180241405.mp4,56,Horned helmet,"(2048,)",1.0
