video,class,actual,predicted,confidence,frame,classification
Scenes 001-020__201B-1-_20230728112433834.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__201B-1-_20230728112433834.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__201B-1-_20230728112433834.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 001-020__201B-1-_20230728112433834.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__201B-1-_20230728112433834.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__201B-1-_20230728112433834.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__201B-1-_20230728112433834.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__201B-1-_20230728112433834.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__201B-1-_20230728112433834.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__201B-1-_20230728112433834.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__201B-1-_20230728112433834.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__201B-1-_20230728112433834.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__201B-1-_20230728112433834.mp4,TemPad,0.0,0,0.0,,TN
Scenes 001-020__201B-1-_20230728112433834.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__201B-1-_20230728112433834.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__201C-1-_20230815182005024.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__201C-1-_20230815182005024.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__201C-1-_20230815182005024.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__201C-1-_20230815182005024.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__201C-1-_20230815182005024.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__201C-1-_20230815182005024.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 001-020__201C-1-_20230815182005024.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__201C-1-_20230815182005024.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__201C-1-_20230815182005024.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__201C-1-_20230815182005024.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__201C-1-_20230815182005024.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__201C-1-_20230815182005024.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__201C-1-_20230815182005024.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__201C-1-_20230815182005024.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__201C-1-_20230815182005024.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__201C-1-_20230815182005024.mp4,TemPad,1.0,0,0.0,,FN
Scenes 001-020__201C-1-_20230815182005024.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__201C-1-_20230815182005024.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__201D-2-_20230815184746334.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__201D-2-_20230815184746334.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__201D-2-_20230815184746334.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__201D-2-_20230815184746334.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__201D-2-_20230815184746334.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__201D-2-_20230815184746334.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 001-020__201D-2-_20230815184746334.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__201D-2-_20230815184746334.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__201D-2-_20230815184746334.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__201D-2-_20230815184746334.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__201D-2-_20230815184746334.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__201D-2-_20230815184746334.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__201D-2-_20230815184746334.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__201D-2-_20230815184746334.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__201D-2-_20230815184746334.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__201D-2-_20230815184746334.mp4,TemPad,1.0,0,0.0,,FN
Scenes 001-020__201D-2-_20230815184746334.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__201D-2-_20230815184746334.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__201E-2-_20230728112604212.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__201E-2-_20230728112604212.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__201E-2-_20230728112604212.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__201E-2-_20230728112604212.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__201E-2-_20230728112604212.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__201E-2-_20230728112604212.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 001-020__201E-2-_20230728112604212.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__201E-2-_20230728112604212.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__201E-2-_20230728112604212.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__201E-2-_20230728112604212.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__201E-2-_20230728112604212.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__201E-2-_20230728112604212.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__201E-2-_20230728112604212.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__201E-2-_20230728112604212.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__201E-2-_20230728112604212.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__201E-2-_20230728112604212.mp4,TemPad,0.0,0,0.0,,TN
Scenes 001-020__201E-2-_20230728112604212.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__201E-2-_20230728112604212.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__201K-1-_20230815184646280.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__201K-1-_20230815184646280.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__201K-1-_20230815184646280.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__201K-1-_20230815184646280.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__201K-1-_20230815184646280.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__201K-1-_20230815184646280.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 001-020__201K-1-_20230815184646280.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__201K-1-_20230815184646280.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__201K-1-_20230815184646280.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__201K-1-_20230815184646280.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__201K-1-_20230815184646280.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__201K-1-_20230815184646280.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__201K-1-_20230815184646280.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__201K-1-_20230815184646280.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__201K-1-_20230815184646280.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__201K-1-_20230815184646280.mp4,TemPad,0.0,0,0.0,,TN
Scenes 001-020__201K-1-_20230815184646280.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__201K-1-_20230815184646280.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__201L-1-_20230728112628503.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__201L-1-_20230728112628503.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__201L-1-_20230728112628503.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__201L-1-_20230728112628503.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__201L-1-_20230728112628503.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__201L-1-_20230728112628503.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 001-020__201L-1-_20230728112628503.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__201L-1-_20230728112628503.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__201L-1-_20230728112628503.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__201L-1-_20230728112628503.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__201L-1-_20230728112628503.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__201L-1-_20230728112628503.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__201L-1-_20230728112628503.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__201L-1-_20230728112628503.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__201L-1-_20230728112628503.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__201L-1-_20230728112628503.mp4,TemPad,0.0,0,0.0,,TN
Scenes 001-020__201L-1-_20230728112628503.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__201L-1-_20230728112628503.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,TVA Uniform,1.0,0,0.0,,FN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,TemPad,1.0,0,0.0,,FN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__206B-1_20230815190937932.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__206B-1_20230815190937932.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__206B-1_20230815190937932.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__206B-1_20230815190937932.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__206B-1_20230815190937932.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__206B-1_20230815190937932.mp4,Loki's Variant uniform,1.0,0,0.0,,FN
Scenes 001-020__206B-1_20230815190937932.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__206B-1_20230815190937932.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__206B-1_20230815190937932.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__206B-1_20230815190937932.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__206B-1_20230815190937932.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__206B-1_20230815190937932.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__206B-1_20230815190937932.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__206B-1_20230815190937932.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__206B-1_20230815190937932.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__206B-1_20230815190937932.mp4,TemPad,0.0,0,0.0,,TN
Scenes 001-020__206B-1_20230815190937932.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__206B-1_20230815190937932.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__207A-1-_20230815182030372.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__207A-1-_20230815182030372.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__207A-1-_20230815182030372.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__207A-1-_20230815182030372.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__207A-1-_20230815182030372.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__207A-1-_20230815182030372.mp4,Loki's Variant uniform,1.0,0,0.0,,FN
Scenes 001-020__207A-1-_20230815182030372.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__207A-1-_20230815182030372.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__207A-1-_20230815182030372.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__207A-1-_20230815182030372.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__207A-1-_20230815182030372.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__207A-1-_20230815182030372.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__207A-1-_20230815182030372.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__207A-1-_20230815182030372.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__207A-1-_20230815182030372.mp4,TVA Uniform,1.0,0,0.0,,FN
Scenes 001-020__207A-1-_20230815182030372.mp4,TemPad,1.0,0,0.0,,FN
Scenes 001-020__207A-1-_20230815182030372.mp4,Time Stick,1.0,0,0.0,,FN
Scenes 001-020__207A-1-_20230815182030372.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__211-1-_20230815190444533.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__211-1-_20230815190444533.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__211-1-_20230815190444533.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__211-1-_20230815190444533.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__211-1-_20230815190444533.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__211-1-_20230815190444533.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 001-020__211-1-_20230815190444533.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__211-1-_20230815190444533.mp4,Ravonna Renslayer's Uniform,1.0,0,0.0,,FN
Scenes 001-020__211-1-_20230815190444533.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__211-1-_20230815190444533.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__211-1-_20230815190444533.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__211-1-_20230815190444533.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__211-1-_20230815190444533.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__211-1-_20230815190444533.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__211-1-_20230815190444533.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__211-1-_20230815190444533.mp4,TemPad,0.0,0,0.0,,TN
Scenes 001-020__211-1-_20230815190444533.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__211-1-_20230815190444533.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,TemPad,0.0,0,0.0,,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__211H-2-_20230815190456898.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__211H-2-_20230815190456898.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__211H-2-_20230815190456898.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__211H-2-_20230815190456898.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__211H-2-_20230815190456898.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__211H-2-_20230815190456898.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 001-020__211H-2-_20230815190456898.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__211H-2-_20230815190456898.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__211H-2-_20230815190456898.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__211H-2-_20230815190456898.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__211H-2-_20230815190456898.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__211H-2-_20230815190456898.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__211H-2-_20230815190456898.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__211H-2-_20230815190456898.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__211H-2-_20230815190456898.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__211H-2-_20230815190456898.mp4,TemPad,0.0,0,0.0,,TN
Scenes 001-020__211H-2-_20230815190456898.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__211H-2-_20230815190456898.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,TemPad,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__213-3-_20230815180738197.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__213-3-_20230815180738197.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__213-3-_20230815180738197.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__213-3-_20230815180738197.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__213-3-_20230815180738197.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__213-3-_20230815180738197.mp4,Loki's Variant uniform,1.0,0,0.0,,FN
Scenes 001-020__213-3-_20230815180738197.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__213-3-_20230815180738197.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__213-3-_20230815180738197.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__213-3-_20230815180738197.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__213-3-_20230815180738197.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__213-3-_20230815180738197.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__213-3-_20230815180738197.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__213-3-_20230815180738197.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__213-3-_20230815180738197.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__213-3-_20230815180738197.mp4,TemPad,0.0,0,0.0,,TN
Scenes 001-020__213-3-_20230815180738197.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__213-3-_20230815180738197.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,TemPad,1.0,0,0.0,,FN
Scenes 001-020__220C-2-_20230815190657799.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,TVA Monitor,0.0,0,0.0,,TN
