video,class,actual,predicted,confidence,frame,classification
Scenes 001-020__211J-2-_20230815190510721.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,TemPad,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,TemPad,1.0,0,0.0,,FN
Scenes 001-020__220C-2-_20230815190657799.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,TemPad,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__303N-2-_20230815223401735.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__303N-2-_20230815223401735.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__303N-2-_20230815223401735.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__303N-2-_20230815223401735.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__303N-2-_20230815223401735.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__303N-2-_20230815223401735.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 001-020__303N-2-_20230815223401735.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__303N-2-_20230815223401735.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__303N-2-_20230815223401735.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__303N-2-_20230815223401735.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__303N-2-_20230815223401735.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__303N-2-_20230815223401735.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__303N-2-_20230815223401735.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__303N-2-_20230815223401735.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__303N-2-_20230815223401735.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__303N-2-_20230815223401735.mp4,TemPad,0.0,0,0.0,,TN
Scenes 001-020__303N-2-_20230815223401735.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__303N-2-_20230815223401735.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,Sylvie's horned headpiece,1.0,1,0.824118971824646,60.0,TP
Scenes 001-020__304E-2-_20230815190846847.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,TemPad,0.0,0,0.0,,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__313A-2ng_b_20230815231257818.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__313A-2ng_b_20230815231257818.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__313A-2ng_b_20230815231257818.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__313A-2ng_b_20230815231257818.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__313A-2ng_b_20230815231257818.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__313A-2ng_b_20230815231257818.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 001-020__313A-2ng_b_20230815231257818.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__313A-2ng_b_20230815231257818.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__313A-2ng_b_20230815231257818.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__313A-2ng_b_20230815231257818.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__313A-2ng_b_20230815231257818.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__313A-2ng_b_20230815231257818.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__313A-2ng_b_20230815231257818.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__313A-2ng_b_20230815231257818.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__313A-2ng_b_20230815231257818.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__313A-2ng_b_20230815231257818.mp4,TemPad,0.0,0,0.0,,TN
Scenes 001-020__313A-2ng_b_20230815231257818.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__313A-2ng_b_20230815231257818.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__314-3_20230815232058756.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__314-3_20230815232058756.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__314-3_20230815232058756.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__314-3_20230815232058756.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__314-3_20230815232058756.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__314-3_20230815232058756.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 001-020__314-3_20230815232058756.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__314-3_20230815232058756.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__314-3_20230815232058756.mp4,Sylvie's Armor,1.0,0,0.0,,FN
Scenes 001-020__314-3_20230815232058756.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__314-3_20230815232058756.mp4,Sylvie's machete,0.0,1,0.817623496055603,119.0,FP
Scenes 001-020__314-3_20230815232058756.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__314-3_20230815232058756.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__314-3_20230815232058756.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__314-3_20230815232058756.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__314-3_20230815232058756.mp4,TemPad,0.0,0,0.0,,TN
Scenes 001-020__314-3_20230815232058756.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__314-3_20230815232058756.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__317-9-_20230815232900331.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__317-9-_20230815232900331.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__317-9-_20230815232900331.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__317-9-_20230815232900331.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__317-9-_20230815232900331.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__317-9-_20230815232900331.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 001-020__317-9-_20230815232900331.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__317-9-_20230815232900331.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__317-9-_20230815232900331.mp4,Sylvie's Armor,1.0,0,0.0,,FN
Scenes 001-020__317-9-_20230815232900331.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__317-9-_20230815232900331.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__317-9-_20230815232900331.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__317-9-_20230815232900331.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__317-9-_20230815232900331.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__317-9-_20230815232900331.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__317-9-_20230815232900331.mp4,TemPad,0.0,0,0.0,,TN
Scenes 001-020__317-9-_20230815232900331.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__317-9-_20230815232900331.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__317B-2_20230815234008274.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__317B-2_20230815234008274.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__317B-2_20230815234008274.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__317B-2_20230815234008274.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__317B-2_20230815234008274.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__317B-2_20230815234008274.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 001-020__317B-2_20230815234008274.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__317B-2_20230815234008274.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__317B-2_20230815234008274.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__317B-2_20230815234008274.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__317B-2_20230815234008274.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__317B-2_20230815234008274.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__317B-2_20230815234008274.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__317B-2_20230815234008274.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__317B-2_20230815234008274.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__317B-2_20230815234008274.mp4,TemPad,0.0,0,0.0,,TN
Scenes 001-020__317B-2_20230815234008274.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__317B-2_20230815234008274.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__502-2- mos_20230815182925767.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__502-2- mos_20230815182925767.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__502-2- mos_20230815182925767.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__502-2- mos_20230815182925767.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__502-2- mos_20230815182925767.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__502-2- mos_20230815182925767.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 001-020__502-2- mos_20230815182925767.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__502-2- mos_20230815182925767.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__502-2- mos_20230815182925767.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__502-2- mos_20230815182925767.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__502-2- mos_20230815182925767.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__502-2- mos_20230815182925767.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__502-2- mos_20230815182925767.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__502-2- mos_20230815182925767.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__502-2- mos_20230815182925767.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__502-2- mos_20230815182925767.mp4,TemPad,0.0,0,0.0,,TN
Scenes 001-020__502-2- mos_20230815182925767.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__502-2- mos_20230815182925767.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__504K-1-_20230816050602143.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__504K-1-_20230816050602143.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__504K-1-_20230816050602143.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__504K-1-_20230816050602143.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__504K-1-_20230816050602143.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__504K-1-_20230816050602143.mp4,Loki's Variant uniform,0.0,1,0.8169249296188354,28.0,FP
Scenes 001-020__504K-1-_20230816050602143.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__504K-1-_20230816050602143.mp4,Ravonna Renslayer's Uniform,1.0,0,0.0,,FN
Scenes 001-020__504K-1-_20230816050602143.mp4,Sylvie's Armor,1.0,0,0.0,,FN
Scenes 001-020__504K-1-_20230816050602143.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__504K-1-_20230816050602143.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__504K-1-_20230816050602143.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__504K-1-_20230816050602143.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__504K-1-_20230816050602143.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__504K-1-_20230816050602143.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__504K-1-_20230816050602143.mp4,TemPad,1.0,1,0.8887794017791748,27.0,TP
Scenes 001-020__504K-1-_20230816050602143.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__504K-1-_20230816050602143.mp4,TimeSpear,1.0,1,0.8016955852508545,29.0,TP
Scenes 001-020__505-5-_20230815200453259.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__505-5-_20230815200453259.mp4,Boastful Loki Armor,1.0,1,0.8609607815742493,24.0,TP
Scenes 001-020__505-5-_20230815200453259.mp4,Classic Loki Armor,1.0,0,0.0,,FN
Scenes 001-020__505-5-_20230815200453259.mp4,Kid Loki Armor,1.0,1,0.9541342854499817,24.0,TP
Scenes 001-020__505-5-_20230815200453259.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__505-5-_20230815200453259.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 001-020__505-5-_20230815200453259.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__505-5-_20230815200453259.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__505-5-_20230815200453259.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__505-5-_20230815200453259.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__505-5-_20230815200453259.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__505-5-_20230815200453259.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__505-5-_20230815200453259.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__505-5-_20230815200453259.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__505-5-_20230815200453259.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__505-5-_20230815200453259.mp4,TemPad,0.0,0,0.0,,TN
Scenes 001-020__505-5-_20230815200453259.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__505-5-_20230815200453259.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__506E-1ng_b_20230816043951139.mp4,Aligator Loki Plushie,1.0,1,0.9643781781196594,0.0,TP
Scenes 001-020__506E-1ng_b_20230816043951139.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__506E-1ng_b_20230816043951139.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__506E-1ng_b_20230816043951139.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__506E-1ng_b_20230816043951139.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__506E-1ng_b_20230816043951139.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 001-020__506E-1ng_b_20230816043951139.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__506E-1ng_b_20230816043951139.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__506E-1ng_b_20230816043951139.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__506E-1ng_b_20230816043951139.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__506E-1ng_b_20230816043951139.mp4,Sylvie's machete,0.0,1,0.8575263619422913,0.0,FP
Scenes 001-020__506E-1ng_b_20230816043951139.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__506E-1ng_b_20230816043951139.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__506E-1ng_b_20230816043951139.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__506E-1ng_b_20230816043951139.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__506E-1ng_b_20230816043951139.mp4,TemPad,0.0,0,0.0,,TN
Scenes 001-020__506E-1ng_b_20230816043951139.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__506E-1ng_b_20230816043951139.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__507-1ng_20230816050923979.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__507-1ng_20230816050923979.mp4,Boastful Loki Armor,1.0,0,0.0,,FN
Scenes 001-020__507-1ng_20230816050923979.mp4,Classic Loki Armor,1.0,0,0.0,,FN
Scenes 001-020__507-1ng_20230816050923979.mp4,Kid Loki Armor,1.0,0,0.0,,FN
Scenes 001-020__507-1ng_20230816050923979.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__507-1ng_20230816050923979.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 001-020__507-1ng_20230816050923979.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__507-1ng_20230816050923979.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__507-1ng_20230816050923979.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__507-1ng_20230816050923979.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__507-1ng_20230816050923979.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__507-1ng_20230816050923979.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__507-1ng_20230816050923979.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__507-1ng_20230816050923979.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__507-1ng_20230816050923979.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__507-1ng_20230816050923979.mp4,TemPad,0.0,0,0.0,,TN
Scenes 001-020__507-1ng_20230816050923979.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__507-1ng_20230816050923979.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__509-3_20230815200533637.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__509-3_20230815200533637.mp4,Boastful Loki Armor,1.0,1,0.9042223691940308,42.0,TP
Scenes 001-020__509-3_20230815200533637.mp4,Classic Loki Armor,1.0,0,0.0,,FN
Scenes 001-020__509-3_20230815200533637.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__509-3_20230815200533637.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__509-3_20230815200533637.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 001-020__509-3_20230815200533637.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__509-3_20230815200533637.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__509-3_20230815200533637.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__509-3_20230815200533637.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__509-3_20230815200533637.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__509-3_20230815200533637.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__509-3_20230815200533637.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__509-3_20230815200533637.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__509-3_20230815200533637.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__509-3_20230815200533637.mp4,TemPad,0.0,1,0.8850764036178589,43.0,FP
Scenes 001-020__509-3_20230815200533637.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__509-3_20230815200533637.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 021-040__137E-1-_20230815175038515.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 021-040__137E-1-_20230815175038515.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 021-040__137E-1-_20230815175038515.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 021-040__137E-1-_20230815175038515.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 021-040__137E-1-_20230815175038515.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 021-040__137E-1-_20230815175038515.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 021-040__137E-1-_20230815175038515.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 021-040__137E-1-_20230815175038515.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 021-040__137E-1-_20230815175038515.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 021-040__137E-1-_20230815175038515.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
