video,frame,owl_label,embedding_shape,embedding_norm
Scenes 001-020__101B-1-_20230726152900590.mp4,0,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,49,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,5,Handheld Device,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,87,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__101B-1-_20230726152900590.mp4,96,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,47,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,94,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,85,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,7,Machete,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,44,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__101B-1-_20230726152900590.mp4,50,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__101B-1-_20230726152900590.mp4,67,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,29,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__101B-1-_20230726152900590.mp4,39,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,62,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__101B-1-_20230726152900590.mp4,42,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,17,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,37,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__101B-1-_20230726152900590.mp4,18,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,27,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,80,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,60,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,62,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,65,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,86,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__101B-1-_20230726152900590.mp4,20,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__101B-1-_20230726152900590.mp4,40,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,84,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,79,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__101B-1-_20230726152900590.mp4,28,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__101B-1-_20230726152900590.mp4,46,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,54,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,48,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__101B-1-_20230726152900590.mp4,57,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,77,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,25,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,76,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,100,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,76,Desk lamp,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,88,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__101B-1-_20230726152900590.mp4,38,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__101B-1-_20230726152900590.mp4,1,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__101B-1-_20230726152900590.mp4,6,Handheld Device,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,58,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,98,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,95,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__101B-1-_20230726152900590.mp4,23,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,103,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__101B-1-_20230726152900590.mp4,81,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,97,Dark coat,"(2048,)",1.0000001192092896
Scenes 001-020__101B-1-_20230726152900590.mp4,92,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,91,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,63,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,82,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__101B-1-_20230726152900590.mp4,90,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__101B-1-_20230726152900590.mp4,3,Handheld Device,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,64,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__101B-1-_20230726152900590.mp4,41,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,76,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__101B-1-_20230726152900590.mp4,75,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,6,Handheld Device,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,2,Handheld Device,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,25,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__101B-1-_20230726152900590.mp4,22,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,99,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,7,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,59,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,101,Dark leather armor,"(2048,)",0.9999999403953552
Scenes 001-020__101B-1-_20230726152900590.mp4,16,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,102,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,8,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,14,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,55,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,89,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__101B-1-_20230726152900590.mp4,11,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,15,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,56,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,83,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__101B-1-_20230726152900590.mp4,78,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,66,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__101B-1-_20230726152900590.mp4,45,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,43,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__101B-1-_20230726152900590.mp4,24,Dark coat,"(2048,)",0.9999999403953552
Scenes 001-020__101B-1-_20230726152900590.mp4,19,Dark coat,"(2048,)",1.0
Scenes 001-020__101B-1-_20230726152900590.mp4,4,Handheld Device,"(2048,)",0.9999999403953552
Scenes 001-020__101B-1-_20230726152900590.mp4,12,Dark coat,"(2048,)",1.0
Scenes 041-060__244F-1- mos_20230815211755975.mp4,20,Handheld Device,"(2048,)",0.9999999403953552
Scenes 041-060__244F-1- mos_20230815211755975.mp4,5,Handheld Device,"(2048,)",1.0
Scenes 041-060__244F-1- mos_20230815211755975.mp4,10,Handheld Device,"(2048,)",1.0
Scenes 041-060__244F-1- mos_20230815211755975.mp4,15,Desk lamp,"(2048,)",1.0
Scenes 041-060__244F-1- mos_20230815211755975.mp4,1,Handheld Device,"(2048,)",1.0
Scenes 041-060__244F-1- mos_20230815211755975.mp4,20,Desk lamp,"(2048,)",0.9999999403953552
Scenes 041-060__244F-1- mos_20230815211755975.mp4,8,Handheld Device,"(2048,)",1.0
Scenes 041-060__244F-1- mos_20230815211755975.mp4,9,Handheld Device,"(2048,)",1.0
Scenes 041-060__244F-1- mos_20230815211755975.mp4,14,Handheld Device,"(2048,)",0.9999999403953552
Scenes 041-060__244F-1- mos_20230815211755975.mp4,2,Handheld Device,"(2048,)",0.9999999403953552
Scenes 041-060__244F-1- mos_20230815211755975.mp4,21,Desk lamp,"(2048,)",0.9999999403953552
Scenes 041-060__244F-1- mos_20230815211755975.mp4,23,Desk lamp,"(2048,)",1.0
Scenes 041-060__244F-1- mos_20230815211755975.mp4,3,Handheld Device,"(2048,)",0.9999999403953552
Scenes 041-060__244F-1- mos_20230815211755975.mp4,6,Handheld Device,"(2048,)",1.0
Scenes 041-060__244F-1- mos_20230815211755975.mp4,11,Handheld Device,"(2048,)",0.9999999403953552
Scenes 041-060__244F-1- mos_20230815211755975.mp4,24,Desk lamp,"(2048,)",1.0
Scenes 041-060__244F-1- mos_20230815211755975.mp4,8,Handheld Device,"(2048,)",1.0
Scenes 041-060__244F-1- mos_20230815211755975.mp4,22,Desk lamp,"(2048,)",1.0
Scenes 041-060__244F-1- mos_20230815211755975.mp4,2,Handheld Device,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,144,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,19,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,68,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,124,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,57,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,57,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,110,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,53,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,138,Electronic collar,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,155,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,130,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,166,Beige collared shirt,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,168,Electronic collar,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,134,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,23,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,77,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,135,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,9,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,139,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,120,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,109,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,166,Electronic collar,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,131,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,163,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,76,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,55,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,39,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,172,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,141,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,175,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,181,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,72,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,125,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,7,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,162,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,179,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,122,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,110,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,46,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,98,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,124,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,96,Electronic collar,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,142,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,69,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,166,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,165,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,168,Beige collared shirt,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,87,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,3,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,66,Desk lamp,"(2048,)",1.0000001192092896
Scenes 001-020__110A-1-_20230728125233251.mp4,19,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,42,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,119,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,172,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,144,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,25,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,87,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,132,Brown jacket,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,142,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,123,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,48,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,62,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,50,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,40,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,58,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,146,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,141,Brown jacket,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,13,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,134,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,43,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,164,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,165,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,13,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,93,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,146,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,85,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,163,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,38,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,0,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,160,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,20,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,22,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,5,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,129,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,170,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,140,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,56,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,127,Electronic collar,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,10,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,158,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,79,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,90,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,138,Brown jacket,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,45,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,68,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,129,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,102,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,129,Brown jacket,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,1,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,88,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,104,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,67,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,161,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,145,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,64,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,40,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,69,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,121,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,171,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,48,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,137,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,129,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,11,Desk lamp,"(2048,)",1.0000001192092896
Scenes 001-020__110A-1-_20230728125233251.mp4,10,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,96,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,49,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,136,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,26,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,162,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,81,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,147,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,66,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,105,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,84,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,159,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,47,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,93,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,169,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,35,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,177,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,161,Beige collared shirt,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,41,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,156,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,48,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,55,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,98,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,60,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,135,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,141,Electronic collar,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,92,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,164,Beige collared shirt,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,142,Brown jacket,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,76,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,128,Beige collared shirt,"(2048,)",1.0000001192092896
Scenes 001-020__110A-1-_20230728125233251.mp4,29,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,127,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,116,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,142,Electronic collar,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,74,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,99,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,84,Electronic collar,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,11,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,147,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,157,Electronic collar,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,18,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,91,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,57,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,150,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,138,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,181,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,131,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,99,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,19,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,8,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,157,Beige collared shirt,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,173,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,135,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,20,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,30,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,114,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,52,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,46,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,181,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,33,Desk lamp,"(2048,)",0.9999998807907104
Scenes 001-020__110A-1-_20230728125233251.mp4,141,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,167,Electronic collar,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,107,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,94,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,151,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,60,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,162,Electronic collar,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,144,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,154,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,129,Electronic collar,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,59,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,36,Desk lamp,"(2048,)",1.0
Scenes 001-020__110A-1-_20230728125233251.mp4,52,Desk lamp,"(2048,)",0.9999999403953552
Scenes 001-020__110A-1-_20230728125233251.mp4,167,Desk lamp,"(2048,)",1.0
