video,frame,owl_label,embedding_shape,embedding_norm
Scenes 001-020__220D-2-_20230815190723523.mp4,28,Machete,"(2048,)",1.0
Scenes 001-020__220D-2-_20230815190723523.mp4,48,Dark hooded tunic,"(2048,)",1.0
Scenes 001-020__220D-2-_20230815190723523.mp4,45,Brown jacket,"(2048,)",1.0
Scenes 001-020__220D-2-_20230815190723523.mp4,44,Brown jacket,"(2048,)",1.0
Scenes 001-020__220D-2-_20230815190723523.mp4,79,Beige collared shirt,"(2048,)",0.9999999403953552
Scenes 001-020__220D-2-_20230815190723523.mp4,74,Beige collared shirt,"(2048,)",0.9999999403953552
Scenes 001-020__220D-2-_20230815190723523.mp4,49,Dark leather armor,"(2048,)",1.0
Scenes 001-020__220D-2-_20230815190723523.mp4,47,Dark hooded tunic,"(2048,)",1.0
Scenes 001-020__220D-2-_20230815190723523.mp4,81,Brown jacket,"(2048,)",1.0
Scenes 001-020__220D-2-_20230815190723523.mp4,86,Beige collared shirt,"(2048,)",1.0
Scenes 001-020__220D-2-_20230815190723523.mp4,84,Brown jacket,"(2048,)",1.0
Scenes 001-020__220D-2-_20230815190723523.mp4,51,Dark hooded tunic,"(2048,)",0.9999999403953552
Scenes 001-020__220D-2-_20230815190723523.mp4,63,Dark hooded tunic,"(2048,)",1.0
Scenes 001-020__220D-2-_20230815190723523.mp4,50,Brown jacket,"(2048,)",1.0
Scenes 001-020__220D-2-_20230815190723523.mp4,52,Dark hooded tunic,"(2048,)",1.0
Scenes 001-020__220D-2-_20230815190723523.mp4,84,Beige collared shirt,"(2048,)",1.0
Scenes 001-020__220D-2-_20230815190723523.mp4,51,Brown jacket,"(2048,)",1.0
Scenes 001-020__220D-2-_20230815190723523.mp4,37,Brown jacket,"(2048,)",1.0
Scenes 001-020__220D-2-_20230815190723523.mp4,88,Dark hooded tunic,"(2048,)",0.9999999403953552
Scenes 001-020__220D-2-_20230815190723523.mp4,72,Dark hooded tunic,"(2048,)",0.9999999403953552
Scenes 001-020__220D-2-_20230815190723523.mp4,54,Dark leather armor,"(2048,)",0.9999999403953552
Scenes 001-020__220D-2-_20230815190723523.mp4,86,Dark hooded tunic,"(2048,)",1.0
Scenes 001-020__220D-2-_20230815190723523.mp4,49,Beige collared shirt,"(2048,)",1.0
Scenes 001-020__220D-2-_20230815190723523.mp4,57,Dark hooded tunic,"(2048,)",0.9999999403953552
Scenes 001-020__220D-2-_20230815190723523.mp4,60,Brown jacket,"(2048,)",0.9999999403953552
Scenes 001-020__220D-2-_20230815190723523.mp4,54,Brown jacket,"(2048,)",1.0
Scenes 001-020__220D-2-_20230815190723523.mp4,85,Beige collared shirt,"(2048,)",1.0
Scenes 001-020__220D-2-_20230815190723523.mp4,58,Dark hooded tunic,"(2048,)",0.9999999403953552
Scenes 001-020__220D-2-_20230815190723523.mp4,67,Dark hooded tunic,"(2048,)",1.0
Scenes 001-020__220D-2-_20230815190723523.mp4,50,Cane,"(2048,)",1.0
Scenes 001-020__220D-2-_20230815190723523.mp4,73,Brown jacket,"(2048,)",1.0
Scenes 001-020__220D-2-_20230815190723523.mp4,41,Cane,"(2048,)",1.0
Scenes 001-020__220D-2-_20230815190723523.mp4,46,Brown jacket,"(2048,)",1.0
Scenes 001-020__220D-2-_20230815190723523.mp4,36,Brown jacket,"(2048,)",1.0
Scenes 001-020__220D-2-_20230815190723523.mp4,37,Brown jacket,"(2048,)",0.9999999403953552
Scenes 001-020__220D-2-_20230815190723523.mp4,42,Dark hooded tunic,"(2048,)",1.0
Scenes 001-020__220D-2-_20230815190723523.mp4,29,Machete,"(2048,)",0.9999999403953552
Scenes 001-020__220D-2-_20230815190723523.mp4,42,Dark hooded tunic,"(2048,)",0.9999999403953552
Scenes 001-020__220D-2-_20230815190723523.mp4,64,Dark hooded tunic,"(2048,)",1.0
Scenes 001-020__220D-2-_20230815190723523.mp4,54,Dark leather armor,"(2048,)",1.0
Scenes 001-020__220D-2-_20230815190723523.mp4,36,Dark hooded tunic,"(2048,)",1.0
Scenes 001-020__220D-2-_20230815190723523.mp4,9,Machete,"(2048,)",1.0
Scenes 001-020__220D-2-_20230815190723523.mp4,56,Brown jacket,"(2048,)",1.0
Scenes 001-020__220D-2-_20230815190723523.mp4,41,Dark hooded tunic,"(2048,)",1.0
Scenes 001-020__220D-2-_20230815190723523.mp4,54,Beige collared shirt,"(2048,)",1.0
Scenes 001-020__220D-2-_20230815190723523.mp4,79,Beige collared shirt,"(2048,)",1.0
Scenes 001-020__220D-2-_20230815190723523.mp4,50,Brown jacket,"(2048,)",0.9999999403953552
Scenes 001-020__220D-2-_20230815190723523.mp4,72,Dark hooded tunic,"(2048,)",1.0
Scenes 001-020__220D-2-_20230815190723523.mp4,59,Brown jacket,"(2048,)",0.9999999403953552
Scenes 001-020__220D-2-_20230815190723523.mp4,72,Dark hooded tunic,"(2048,)",1.0
Scenes 001-020__220D-2-_20230815190723523.mp4,37,Beige collared shirt,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,113,Dark hooded tunic,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,191,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,9,Brown jacket,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,21,Handheld Device,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,122,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,179,Dark hooded tunic,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,275,Dark hooded tunic,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,8,Handheld Device,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,175,Dark hooded tunic,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,32,Handheld Device,"(2048,)",0.9999998807907104
Scenes 021-040__237B-1-_20230815180326204.mp4,23,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,52,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,239,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,17,Handheld Device,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,196,Brown jacket,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,296,Horned helmet,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,274,Black quilted jacket,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,7,Dark coat,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,187,Dark coat,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,9,Dark hooded tunic,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,254,Dark hooded tunic,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,101,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,119,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,31,Handheld Device,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,272,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,18,Dark hooded tunic,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,168,Dark coat,"(2048,)",1.0000001192092896
Scenes 021-040__237B-1-_20230815180326204.mp4,122,Machete,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,267,Cane,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,105,Dark coat,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,123,Dark hooded tunic,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,10,Dark hooded tunic,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,4,Handheld Device,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,26,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,13,Dark coat,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,250,Dark hooded tunic,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,304,Horned helmet,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,120,Cane,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,21,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,87,Black quilted jacket,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,131,Dark coat,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,21,Brown jacket,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,12,Brown jacket,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,180,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,119,Dark hooded tunic,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,126,Cane,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,38,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,13,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,264,Brown jacket,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,19,Handheld Device,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,53,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,30,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,14,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,57,Horned helmet,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,51,Dark coat,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,152,Horned helmet,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,264,Dark hooded tunic,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,309,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,191,Handheld Device,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,21,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,182,Dark hooded tunic,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,304,Horned helmet,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,22,Brown jacket,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,259,Black quilted jacket,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,0,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,24,Dark hooded tunic,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,178,Dark hooded tunic,"(2048,)",1.0000001192092896
Scenes 021-040__237B-1-_20230815180326204.mp4,122,Handheld Device,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,108,Dark hooded tunic,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,193,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,35,Dark coat,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,161,Horned helmet,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,221,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,42,Horned helmet,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,123,Dark hooded tunic,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,11,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,13,Handheld Device,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,270,Dark hooded tunic,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,253,Black quilted jacket,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,6,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,262,Dark hooded tunic,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,116,Dark coat,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,144,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,242,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,115,Handheld Device,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,194,Handheld Device,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,96,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,255,Dark hooded tunic,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,221,Dark leather armor,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,112,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,21,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,278,Dark coat,"(2048,)",0.9999998807907104
Scenes 021-040__237B-1-_20230815180326204.mp4,238,Dark coat,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,277,Dark hooded tunic,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,125,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,277,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,276,Dark coat,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,103,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,196,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,255,Dark hooded tunic,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,118,Dark hooded tunic,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,267,Dark hooded tunic,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,274,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,177,Dark coat,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,127,Dark coat,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,131,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,85,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,275,Black quilted jacket,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,260,Black quilted jacket,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,199,Dark coat,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,44,Dark coat,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,299,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,149,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,246,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,50,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,12,Cane,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,131,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,191,Dark coat,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,190,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,191,Dark coat,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,21,Dark hooded tunic,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,130,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,102,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,152,Brown jacket,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,88,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,0,Handheld Device,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,184,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,124,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,276,Brown jacket,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,29,Dark coat,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,39,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,197,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,273,Cane,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,42,Classic Loki,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,28,Handheld Device,"(2048,)",1.0000001192092896
Scenes 021-040__237B-1-_20230815180326204.mp4,267,Machete,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,273,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,194,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,250,Black quilted jacket,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,118,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,42,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,121,Dark hooded tunic,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,17,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,37,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,129,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,250,Dark hooded tunic,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,18,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,107,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,188,Dark coat,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,86,Black quilted jacket,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,255,Dark hooded tunic,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,24,Handheld Device,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,31,Brown jacket,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,14,Handheld Device,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,90,Beige collared shirt,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,188,Dark coat,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,57,Handheld Device,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,237,Dark coat,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,225,Horned helmet,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,306,Dark leather armor,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,261,Dark hooded tunic,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,38,Handheld Device,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,246,Black quilted jacket,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,175,Dark hooded tunic,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,273,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,123,Brown jacket,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,272,Handheld Device,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,235,Horned helmet,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,120,Dark hooded tunic,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,27,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,14,Brown jacket,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,182,Dark hooded tunic,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,9,Dark coat,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,164,Dark leather armor,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,276,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,153,Beige collared shirt,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,152,Dark leather armor,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,95,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,120,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,8,Black quilted jacket,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,47,Beige collared shirt,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,264,Black quilted jacket,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,91,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,43,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,301,Horned helmet,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,90,Dark coat,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,205,Beige collared shirt,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,20,Dark coat,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,116,Dark coat,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,270,Black quilted jacket,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,27,Handheld Device,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,41,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,231,Horned helmet,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,272,Black quilted jacket,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,5,Handheld Device,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,189,Handheld Device,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,176,Dark hooded tunic,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,171,Dark coat,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,20,Brown jacket,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,16,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,46,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,102,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,165,Brown jacket,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,268,Dark coat,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,141,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,29,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,28,Brown jacket,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,240,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,73,Dark coat,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,109,Dark coat,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,40,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,115,Brown jacket,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,37,Dark hooded tunic,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,258,Dark hooded tunic,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,190,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,272,Cane,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,303,Dark coat,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,256,Black quilted jacket,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,236,Horned helmet,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,201,Dark coat,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,36,Handheld Device,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,168,Dark coat,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,197,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,50,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,16,Brown jacket,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,12,Dark coat,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,118,Handheld Device,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,28,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,46,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,7,Dark coat,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,121,Brown jacket,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,123,Dark coat,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,266,Cane,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,22,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,10,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,259,Dark hooded tunic,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,208,Horned helmet,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,45,Dark coat,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,122,Dark coat,"(2048,)",0.9999999403953552
Scenes 021-040__237B-1-_20230815180326204.mp4,187,Dark hooded tunic,"(2048,)",1.0
Scenes 021-040__237B-1-_20230815180326204.mp4,15,Dark coat,"(2048,)",1.0
